date,title,url,publisher,sentiment,score
"Fri, 16 Dec 2022 08:00:00 GMT",修羅のみちの上映スケジュール・映画情報 - 映画の時間,https://news.google.com/rss/articles/CBMiUEFVX3lxTE1VSkhPZkc0OUhJMlBidlRGUFNSX3FXbTZwNlZ0VXFKRmhReHQ5WkxDeTFUd21mdHVkU21RUXEtc3VaOGhXTktBa0pWcmdGNXNU?oc=5&hl=en-US&gl=US&ceid=US:en,映画の時間,positive,0.981
"Tue, 27 Dec 2022 08:00:00 GMT",佐藤浩市が急激老化？「髪は真っ白、頬も体もやせこけて」撮影現場の見物客が騒然 - NEWSポストセブン,https://news.google.com/rss/articles/CBMid0FVX3lxTE9lTml4cnN6MmU0STd1dXBycVZIaG9uNDJnQS1wLW5rTVhNbEZpWXdYX0NSODRyTndQOUliSUZheUNScTJPc3FtRjZVMlFObTRZS3g5dk9rOEhpZWw0bUlDaDc2bGJyN3B3YkFiamNUbVhMRnVVb1Fv?oc=5&hl=en-US&gl=US&ceid=US:en,NEWSポストセブン,negative,1.0
"Thu, 22 Dec 2022 08:00:00 GMT",【舞いあがれ！】23日のあらすじ 舞、星が好きな朝陽のために動き、朗報ゲット - ENCOUNT,https://news.google.com/rss/articles/CBMiT0FVX3lxTE93czZTUG1JckFobGRyVnBaZGRhVVAtSUdzcXE4Ty1LUzh4azFkTDdXYklmWDk4d0JqM0YzZ0FIMUV1SF9YbC1uUlhYUkxaUUE?oc=5&hl=en-US&gl=US&ceid=US:en,ENCOUNT,positive,1.0
"Thu, 22 Dec 2022 08:00:00 GMT",ＮＨＫ朝ドラ「舞いあがれ！」一太（若林元太）も恋のバトルに参戦？　裏で「ｓｉｌｅｎｔ」告知の目黒蓮に「柏木学生、番宣してる場合じゃない」 - イザ！,https://news.google.com/rss/articles/CBMidEFVX3lxTFBpS09PZk5iZGJZeWx3S2NRMWRocDFVdkpwRUN6Rld5cGV4SEJVV2poMmhkQXpYSlp3dGlaTlpKZ0ptNEhKY3hHTjQydk9HamdTVjJZT1V2b2pNWnBUZEgwQ2xJc2UtQ2FBVEU0eXdlT0hTZkRG0gGIAUFVX3lxTE5zSFhkamw3OUp1Wnhwc3QyTWdzZXRTOENJZTNEYmI4ZXkyTEZQRVZ1ODBkak1DZFFleENKTkZYZ2lYMHdzX3dhczcycmRTcGVoZzExdFFlaXdWX0loSE9tY3VYMW5PVFE3VnBSZUd6Zy0wUUdGdHUxSmE4Vk53Z3dqUWExdEtUSnk?oc=5&hl=en-US&gl=US&ceid=US:en,イザ！,negative,0.995
"Fri, 16 Dec 2022 08:00:00 GMT",修羅のみち4 北九州代理戦争の上映スケジュール・映画情報 - 映画の時間,https://news.google.com/rss/articles/CBMiUEFVX3lxTE9ickhmT05NTjZUMFZUdmlXdTZmVTFTLXRjamx4WW9ybkc0WF9nS3VMVVgyT0VETFdTREhpQjN4bElEZEVoM3hzZkZOblg4cXJS?oc=5&hl=en-US&gl=US&ceid=US:en,映画の時間,positive,0.999
"Sun, 18 Dec 2022 08:00:00 GMT",勝俣州和が語った「芸能界最強伝説」和田アキ子はグレイシーより先に必殺技を考案 - smart-flash.jp,https://news.google.com/rss/articles/CBMiU0FVX3lxTE1LYzFKU1dmSVN1V3VPcldaOWYwODI1X1I5ZnRKNjlyaFRGVmdOeDRIUFpMZDRNa2hLUU1EcVVmdl9MOE9BSnZJY0kybFpEOVdycW9v?oc=5&hl=en-US&gl=US&ceid=US:en,smart-flash.jp,positive,1.0
"Tue, 27 Dec 2022 06:52:06 GMT",どっちが副業？「二刀流」で驚く芸能人ランキング - ランキングー！,https://news.google.com/rss/articles/CBMiVkFVX3lxTE5XOU9Lb3Vod2k1bUdjNjhTcUNGTHpEWjdQOUhZTFBFVnY5dUhIVGZuak1fdXBmbjJPU2ZzVElBMEg5a2hUaHZRUktJTDA4cDdTSWdLOWNB?oc=5&hl=en-US&gl=US&ceid=US:en,ランキングー！,negative,0.999
"Sun, 29 Jan 2023 08:00:00 GMT",ＲＩＫＡＣＯ、哀川翔の三男と２ショット「まさか幼なじみの２人が」長男が演出の舞台に出演 - スポーツ報知,https://news.google.com/rss/articles/CBMiYkFVX3lxTFBZWkZ3RXFFcUlxN1otazFFR0ticC1XSEk2Q0swQVFUUlowbWRqX2c2ZTZUMXBlcUNMeU5vN1QxSVFVVU5tMUZTWDJ6MEpyVkQwZWVWOTFSWGRYTk1Bekp3M29R?oc=5&hl=en-US&gl=US&ceid=US:en,スポーツ報知,positive,1.0
"Mon, 30 Jan 2023 08:00:00 GMT",RIKACO、哀川翔の息子・福地展成と2ショット「dadに似てらっしゃいますね」 - ORICON NEWS,https://news.google.com/rss/articles/CBMiVkFVX3lxTE55OEZEM041OWozR3ZyaDJ3UF9oVWF6TE1lNTZnWW4wMXVDYjhETW9VUzRHTm9SdkJSLXk4amR6blBpdmEzTnRZaWUzY0lfS3JkdmZ1ajdB?oc=5&hl=en-US&gl=US&ceid=US:en,ORICON NEWS,positive,1.0
"Sun, 15 Jan 2023 08:00:00 GMT",小沢仁志と哀川翔が台本なしで自由にトーク、「TOKYO SPEAKEASY」出演 - ナタリー,https://news.google.com/rss/articles/CBMiS0FVX3lxTFB6MVR5V18wWEtrM2FnTTNqVmJLbkpham9oYlg5Qm9IMDBGQXFCNFdXQ1BKejlIWmNnU2RHSGh2Y3JEUm1zS2xaSzlNaw?oc=5&hl=en-US&gl=US&ceid=US:en,ナタリー,positive,1.0
"Tue, 31 Jan 2023 08:00:00 GMT",RIKACO「人生は不思議だ」長男が演出・脚本の舞台に「隣の哀川翔の息子」福地展成が出演 - nikkansports.com,https://news.google.com/rss/articles/CBMid0FVX3lxTE1tM2hDdXF4azBiZXpGd1ByR0U0c0lKeHJmcDZTYUl3RGlOM0xTNWNWbGFQZERWVVN2NElhOVZEakVvTy1iWnJ5alhFalFlbk9MTGt6el9Db2U3UktDUlB2cWhlUkJMbi1WajJ2RUNSM0pzMC1sNlk00gF_QVVfeXFMUFF0OTJxMF94eW81ZU5DNDl5NG5RRmMzbFgyczA1OXAxcGNES3BUOVN2M0NqUV94SUJvQlZPQmRJbVBRNWJVS0FscnVza3pBdE4xTGhrLUNZU1ZTLWxPM2dWX0dfTEc4bko5dmRWYUI1Ny00a0pVelctWkwydUFhTQ?oc=5&hl=en-US&gl=US&ceid=US:en,nikkansports.com,positive,0.995
"Thu, 26 Jan 2023 08:00:00 GMT",ＮＨＫ朝ドラ「舞いあがれ！」豪（哀川翔）の口から「カブトムシ」「昆虫博物館」飛び出し、トレンド入り - イザ！,https://news.google.com/rss/articles/CBMidEFVX3lxTFB4dzJPMlRzZTlPWk1oX0NZYUdlYTZ4YzNhOGFONllWT0hEbUFkMVg4VGRPVXpXV3NTVjd6R1QxNGRNX2Zzc3NsdXI3VnA4UFVBV2J0VV95aWxyYXRPMTVGX1B4VjZlR3A0bkxjbUNycGxMX2FE0gGIAUFVX3lxTE1PREJOT2ZWcXJHdXhfeWJNRWJSTFpHd01yUU1uQmpqQ2JZeHYwYUM4Q3VTVy1jbU1JWUVMbkI2STdZTDBoV2dpLXozZ2E4eTN3Qy1vVFVKVF9leHNpOVhSWGs4M1d4UXEwN3BkZTJNei1mR2ZibDhqbG5pNlNia25vaTRVUzhGSFU?oc=5&hl=en-US&gl=US&ceid=US:en,イザ！,positive,1.0
"Mon, 30 Jan 2023 08:00:00 GMT",RIKACO 長男が哀川翔の息子と共演で「まさかこの幼なじみの2人が一緒に…」「めちゃくちゃ素敵」 - スポニチ Sponichi Annex,https://news.google.com/rss/articles/CBMinwFBVV95cUxPZjFOZXFycXlNZ0FDU0NodU13a1d5b0tPQVNXem1qdTQ4clRZcnNTVi1fUlJBQWZ0WkFsMFFuY3BmcnBzYVhJRzZOcXlRSl9RWHU0RTJxcjFvVWVnZmJoSFBaRGRiam5RZnJGcjFmdjZNa1ppLXN0bWZFeEVPbzRMX2w1OXN2NmExWm9BQ0tFM2JkNWJlMFBEZWtNLWQ0Z2s?oc=5&hl=en-US&gl=US&ceid=US:en,スポニチ Sponichi Annex,positive,1.0
"Tue, 31 Jan 2023 08:00:00 GMT",RIKACO、隣人・哀川翔の息子との2ショットを公開「まさか役者になるなんて思ってなかった」 - アベマタイムズ,https://news.google.com/rss/articles/CBMiVEFVX3lxTE02eWZjQWhWaFlwdzBNRzJDQmk4SHkxWml2cXI3NnU1emRUTllLZ0F1cWJBbDU4NmVKZWJBd2hlZGRQbjgtbDdIMmdIOUdZZUd4X05waA?oc=5&hl=en-US&gl=US&ceid=US:en,アベマタイムズ,positive,1.0
"Sat, 14 Jan 2023 08:00:00 GMT",トーヨータイヤ、2023年シーズンを共に戦うドライバーや哀川翔監督、木下隆之アンバサダーが東京オートサロンで集結 - Car Watch,https://news.google.com/rss/articles/CBMihgFBVV95cUxNVERNSWRhbFpLeFZadmRyckM0OGNVQ2loTDJxNTY0VkxDZkJqdzBRUDE1eDNBR3B5MW9LdGNHek9zMlBPWVlJbHo1em1EMGxfa1cwY3A5NzhkdDV2a0RhbUdBZVRwdUhINkk0Smp6bEZHNWRsR2N5LW5TNlRVZWhoZ2E5Ukk1Zw?oc=5&hl=en-US&gl=US&ceid=US:en,Car Watch,positive,1.0
"Thu, 26 Jan 2023 08:00:00 GMT",舞いあがれ！哀川翔がカブトムシネタも高畑淳子が即却下 ネット沸く【ネタバレ】 - デイリースポーツ,https://news.google.com/rss/articles/CBMiakFVX3lxTE9lMnMzZklBcUFWbU9EQVJ5Q3FxTEk0enFtbzd5VVFJYnk1dGdMdTZ6ei1uc2k0S2F5NkgySkRXdTZMdDY0UmR5NGdKUUNSVnhCZDhZV3lXeXRUamhpNUNFeVhTdnpXaHFhdFE?oc=5&hl=en-US&gl=US&ceid=US:en,デイリースポーツ,positive,0.835
"Tue, 31 Jan 2023 08:00:00 GMT",RIKACO、ご近所・哀川翔の息子が長男の舞台で「共演」　思わぬ“巡り合わせ”にしみじみ　「人生は不思議だ」（1/2） | ねとらぼ - ねとらぼ,https://news.google.com/rss/articles/CBMiXkFVX3lxTE9UM1lhSFlHd2tkVkdxSEtQcGZQdXdKMDFhZDZDc21INVJVTmlfVDBaek9QSmxvRkg1RktvMHZiSVpST1FRbXZWM2UwaWt1c0xJMTBvM3BoMnpJT05Kc2fSAWNBVV95cUxPUkhWOW82U29IWGFQcXQ1VGJfbTlQa0VvbEZoaEJLOGJpa0l0aE9aeXBmYVp2akI2QllUWnNYYzFiSkoxM3R6OWFCQVdza3Vlamw0MndnbEp1cGVDb2d0SXp3ZGc?oc=5&hl=en-US&gl=US&ceid=US:en,ねとらぼ,positive,1.0
"Fri, 13 Jan 2023 08:00:00 GMT",ラサール石井×小宮孝泰、野々村友紀子×川﨑麻世、ものまねタレント レッツゴーよしまさ×なかじままり、俳優 小沢仁志✕哀川翔『TOKYO SPEAKEASY』 1月16日（月）～1月19日（木） - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE5fSldSNnJReVlHVFI4aFpMZ3p5YUp1RV8wVlp3cERpZFZEMmh0SEFsR3FvaEtta3lCMVdCT0wxY1hwUExCMUhOdUpwZXV0dXY3NHpqR1ZDMVh5bWxNeUNxRWhmSnFDODlxN1E?oc=5&hl=en-US&gl=US&ceid=US:en,PR TIMES,positive,1.0
"Tue, 31 Jan 2023 08:00:00 GMT",哀川翔、過去に３００人ＶＳ３００人の乱闘「竹下通りのシャッターが全部閉まった」 - デイリースポーツ,https://news.google.com/rss/articles/CBMiakFVX3lxTE5xNjdrUVhUWDlDWWdjVjEyXzU5anZia1RydFAyVDdLc1dlMFE0U0ZXeF9QeV82LWYzYjFUaldvSUFTZUdFQ09VZnhQRThxc2QwbkxYZFpMMUlONmRmQVFTM3NBYU9EblFVSWc?oc=5&hl=en-US&gl=US&ceid=US:en,デイリースポーツ,positive,0.995
"Sat, 28 Jan 2023 08:00:00 GMT",哀川翔、伝説の「300人×300人のケンカ」で「竹下通りの店の全部のシャッターが閉まった」 - smart-flash.jp,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9TV3liaVlmYUF3dUtCMnFXMjh2ZzdRN3B3ZGstWmY1Z2gzMFpZa3EtdEd0MzNtMm4zU2VWYzhMenNpN2FEVmtQeG5RcE9IaTk0NWlr?oc=5&hl=en-US&gl=US&ceid=US:en,smart-flash.jp,positive,0.992
"Sat, 21 Jan 2023 08:00:00 GMT",哀川翔＆小沢仁志が「ピストル撃ちたい」ヤクザ映画に出ても偉くなると「語る役ばっかりで、つまんない」 - smart-flash.jp,https://news.google.com/rss/articles/CBMiU0FVX3lxTE8tZ3RCemhTY04zY0VNZXJsYlh0UHVVMzRYcUwyNDhLNmd0R2U3T3A1MjZQYnBqNWgwMVJvOWNGWmVhb1AzRVo3cmhYY2poNXVGejlN?oc=5&hl=en-US&gl=US&ceid=US:en,smart-flash.jp,negative,1.0
"Thu, 09 Feb 2023 08:00:00 GMT",コロナ禍乗り越え「オール鹿児島ロケ」 哀川翔さん主演で映画制作 [鹿児島県] - 朝日新聞,https://news.google.com/rss/articles/CBMiZkFVX3lxTFA4eUcwS1NwMkxsRmlfX1R2R1A1ZEptemdCZzZjalllLW1zQU8yYlA1VXNUZFpnbkt2OGxPUTZFSVliRUtESTg1WGY3V01BR2x3WHZkMXJtN1JjUm15eTgwREktc3ZNQQ?oc=5&hl=en-US&gl=US&ceid=US:en,朝日新聞,positive,0.999
"Fri, 03 Feb 2023 08:00:00 GMT",福地展成、演技の悩みは父・哀川翔に相談 キャスティングは「RIKACOさんとのご縁」 - ORICON NEWS,https://news.google.com/rss/articles/CBMiY0FVX3lxTE5ya0lzQnQwUVhuWmRtUWVUWXBQaUM5VWtMRHdWaUVmWm5yWm5vdTdxWEJKNWhuNU94N3dJc2FGcTduWVZDZEU5SFBOejJIYnBKQ21PSlFXejVHd21Hdy0xMjFVQQ?oc=5&hl=en-US&gl=US&ceid=US:en,ORICON NEWS,positive,1.0
"Fri, 03 Feb 2023 08:00:00 GMT",RIKACO長男、松本伊代長男、哀川翔三男と大集合、舞台「どうか妹だけは助けてください」会見 - 中日新聞Web,https://news.google.com/rss/articles/CBMiU0FVX3lxTE1mZmlqRVU2RVFCbFhfRWkxT1pET21iU3VJNHNlSGdoY3ZUUVh1RjZqWnBGOTFDeFRuNmxldDF2STBFNkRQeXN4WGthUFVrMi1uLXRv?oc=5&hl=en-US&gl=US&ceid=US:en,中日新聞Web,positive,1.0
"Fri, 10 Feb 2023 08:00:00 GMT",的場浩司扮する狂犬・織田征仁が大暴れ！『織田同志会 織田征仁 第八章』がdTVで配信スタート - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTFBialQwS0FNWUdyeFdyLVFXNXRtNWQtUWthay04anZEWkZEbHhOa05wc3pzYkZCY19kOUIxWE5uSTBBbDBvdEsyVkJaYkZvc3BKaEExZWdic0NjcjdyN0JiVWNrdG0yaERNN0E?oc=5&hl=en-US&gl=US&ceid=US:en,PR TIMES,positive,1.0
"Fri, 24 Feb 2023 08:00:00 GMT",あのモフモフでいたずら好きのウサギたちが帰ってきた！ピーターラビット2／バーナバスの誘惑3月24日(金)地上波初放送！ - 金曜ロードシネマクラブ,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9USE16bDhicnl5dTRWSk9LNE9oTDV5UzJGMkp0YkhTMGNPMGdYcTlpOEE4eUJzdUE3RDhmLV9nNm9MbFV0TElpVVpuME5hRThsaTVYNFU4bVRCSDQ?oc=5&hl=en-US&gl=US&ceid=US:en,金曜ロードシネマクラブ,positive,0.999
"Thu, 02 Feb 2023 08:00:00 GMT",連続テレビ小説「舞いあがれ！」第86話。『みじょカフェ』にて。「ヤング釣りフェスタ」で島に来た人たちの様子を見る浦信吾（鈴木浩介・左）と木戸豪（哀川翔）（C）NHK - スポニチ Sponichi Annex,https://news.google.com/rss/articles/CBMilgFBVV95cUxQWDVBRGdTTWJnU2hKT193dW5CVEVKSnliZm0yNE1XblJuX01wWVpxY0JsdWFlQ2NLNHkwb3hFSzRISW1wY3lLNlVnZU1pUkRRQWFpSlNpSXpYaUhBdk1IeXBRV1lHM1Nmd2tUdXVHRWJGT2tEZGRFQ3pNbXVTV0ZSTl9WSDNrNVV4LUdZU3RiQjRXYTh0MkE?oc=5&hl=en-US&gl=US&ceid=US:en,スポニチ Sponichi Annex,positive,1.0
"Wed, 01 Feb 2023 08:00:00 GMT",RIKACO、長男・樹也と“お隣さん”哀川翔の長男・福地展成が共演で「人生は不思議だ」と感嘆！ 「Z世代頑張れ」 - All About ニュース,https://news.google.com/rss/articles/CBMiWEFVX3lxTE1iWElLUlM4Mk1hcEdSNWo3X1BNMmc3TzU4SEwwZ1hWWk8tQzdmdVJMSi0zTTlfRVNBUHVBN2p4Q0d6Mms0LVJQX2pmLTVLV21Nc19WYkJBN18?oc=5&hl=en-US&gl=US&ceid=US:en,All About ニュース,positive,1.0
"Wed, 01 Feb 2023 08:00:00 GMT",RIKACO、長男・樹也と“お隣さん”哀川翔の長男・福地展成が共演で「人生は不思議だ」と感嘆！ 「Z世代頑張れ」 - All About ニュース,https://news.google.com/rss/articles/CBMiYkFVX3lxTE1rTnlzOE51aU5tM19kVnY4X256a1NlYmVadmFydmEzUHdKV3lIdXZXXzNQdUd5RllSalVRUFdBeWFHMDFLS25EUXVRRmd1Um9xa1l5UEV6ZUdlWTlycGtkeEZR?oc=5&hl=en-US&gl=US&ceid=US:en,All About ニュース,positive,1.0
"Sat, 04 Feb 2023 08:00:00 GMT",RIKACOと渡部篤郎の亀裂を浮き立たせた「夫婦CM共演拒否」の決定打/壮絶「芸能スキャンダル会見」秘史 - アサ芸プラス,https://news.google.com/rss/articles/CBMiTkFVX3lxTE9SR0V3cVcyMjV5QVRMWXBwVGV1RWIzUmZEQ0Qtdy0tYU1LUVVJcXhadkp5OGVENUVIOWdhU3d2MGtfcmwxZEhWOWRJdTNNUQ?oc=5&hl=en-US&gl=US&ceid=US:en,アサ芸プラス,negative,0.999
