name,date,title,url,publisher,sentiment,score
明石家さんま,"Sun, 22 Jan 2023 08:00:00 GMT",明石家さんま 顔バレ回避で無言貫いたディズニーランドで予想外の出来事「昨日のように覚えてます」 - スポニチ Sponichi Annex,https://news.google.com/rss/articles/CBMilgFBVV95cUxOOFVHcWtUWmc5T21YRlA2U19pdkpPeC1CRG00bnFhRG9fb2VzVFo4NFBHRkt5RWk5MERMZ19Pc0pMQUM2bGV3UmdCY1BrLUR5dzRqZ2xxeTZpZEJPT0x2WGZtOWtKMkJCblM0ZzQzS2lPM2tpUWtlcmw2S3d0cmt1ek8zTjJMZjhvQWJMYXJ6VXRMWXExVWc?oc=5&hl=en-US&gl=US&ceid=US:en,スポニチ Sponichi Annex,positive,0.997
明石家さんま,"Tue, 17 Jan 2023 08:00:00 GMT",明石家さんま はまり中の趣味の開発構想明かすも…まさかの“悲報”にがく然「研究中やけど…？」 - スポニチ Sponichi Annex,https://news.google.com/rss/articles/CBMilgFBVV95cUxQVExzSFU3TTFOeFM5M2Y2aG1sSjdGN25LMGVMWnYtTWlDak5rYUpyS1RTWTA2dlJqQXI5RFE4bXp6X3IybVdyS1NmT1Uzbi1kaUthZFRhdzZzRDdORHd1a09hcnlPX1NpZkZoZDZWVVR4aUF0QTlrY0ZlUTdNQ1JnbXBCcFJ5Ujl0el9ZNXo0cVNXRVBreVE?oc=5&hl=en-US&gl=US&ceid=US:en,スポニチ Sponichi Annex,positive,0.997
明石家さんま,"Sun, 15 Jan 2023 08:00:00 GMT",田原俊彦 さんまと初共演後にジャニーさんが大激怒 理由は「初めてテレビで…」 - スポニチ Sponichi Annex,https://news.google.com/rss/articles/CBMilgFBVV95cUxPSmQwbmdNX3ZMVTczXzdBUGN2YmkxNGU5ZVBuRnJveTBCbVFFU1V4RDlsYVE2ZlcyRVNYTGt0SFgyOG5DcGd0d0t5elE4Y3R1cUoyM0FneEpIZk9RNlkzTmlONGtzZ3otVW5lREhldlN0Q09CYVhfVWE2ZTFSaGxib3pGRHBXZURPaDlfUmNQa1M3MnF6c1E?oc=5&hl=en-US&gl=US&ceid=US:en,スポニチ Sponichi Annex,negative,0.999
明石家さんま,"Sun, 29 Jan 2023 08:00:00 GMT",明石家さんま マツコと制作費10万円の番組から出演オファーされ「この2人のテレビギャラ知ってる？」 - スポニチ Sponichi Annex,https://news.google.com/rss/articles/CBMilgFBVV95cUxOSHJ6b2xmdk5wekhMOWxIY1lURVVTWkJRLXV6emNJU1NoTGttSi04X2RWU2xmdVNjd1JnQ2FxNFAtZlJHZHR5S1Rpc2hXWmZxOVJrVmMteEFOUi1JRkhXTVNkU2U3NFdUd1hEMkJLdTExbVh0NE1SeDBWWW5NRVUxVkwySXVwcDFzc28zRjZrOG5uZ1Jxa2c?oc=5&hl=en-US&gl=US&ceid=US:en,スポニチ Sponichi Annex,positive,0.993
明石家さんま,"Sun, 15 Jan 2023 08:00:00 GMT",さんま 女性スキャンダル後のタモリとビートたけしの収録での対応の違い - スポニチ Sponichi Annex,https://news.google.com/rss/articles/CBMilgFBVV95cUxPRDNqMlUzUGtPNkZCaHQ0TDlPbW5rYi12NFdVTjVXN3Y4VEdIUTBlMjRwWTkzNm51R0tDODFLODdaaVB0TmRHdG9sVWh5NENNLS1xOXAzY2ZaZWNzdFlNNUU4U3dXMC1GNmJ0dlY3UWg5ajR3V0xZbFNrVUpKQi03Qnl1dGdVQVpvSHZ1cU1fWjhYNHVsc3c?oc=5&hl=en-US&gl=US&ceid=US:en,スポニチ Sponichi Annex,positive,0.994
明石家さんま,"Sun, 15 Jan 2023 08:00:00 GMT",さんま 浅野ゆう子に電話番号聞いて「ワクワクしながらかけたら…」まさかのオチに田原俊彦「ネタだろ！」 - スポニチ Sponichi Annex,https://news.google.com/rss/articles/CBMilgFBVV95cUxQUVltX0xjNks5UExGczJISUVuUXNNMWx0eGUtV2NFcmlYVXhOQkhkRjd3Q1F3WHhYVFdqOEdGRDFSYl9yTE5vRzluaVlZQ09kNlBwQkIyOXpTSlB3NHNHS3RUdXpjRnBhQXJQSGpaZnJmZkZ0QklJQ1ZXNHBuTDJvOWNJZHNOSGVnUWxoVl9YUjZuZnhaY2c?oc=5&hl=en-US&gl=US&ceid=US:en,スポニチ Sponichi Annex,positive,1.0
明石家さんま,"Sun, 01 Jan 2023 08:00:00 GMT",さんま 奄美大島の娘・IMALU宅隣に別荘建設プラン頓挫のワケ 「万が一そこに大きな家建てると…」 - スポニチ Sponichi Annex,https://news.google.com/rss/articles/CBMilgFBVV95cUxNcDYzUl9OTkdKaGw0YTlwdkNpY1pBcEpCOWY3dEVBdFcxOThjbFBmMUMxOWJFZGd5aXFjM0dMVVFYb0V5SW9Qd2lqOUk3cmRaLThxV2RKc1laYXFIYkl6ak1wR0ZCVTFYbmpEanJhWEU0NXJ1dkZ4a01TS0E0RlR4UE5MX21YLUoycXlxUzRYMUtpdWgyUXc?oc=5&hl=en-US&gl=US&ceid=US:en,スポニチ Sponichi Annex,negative,0.998
明石家さんま,"Sun, 01 Jan 2023 08:00:00 GMT",さんま 「最も織田信長に似ている」男だった過去 幻のオファー、まさかのオチに今も憤慨「屈辱中の屈辱」 - スポニチ Sponichi Annex,https://news.google.com/rss/articles/CBMilgFBVV95cUxOcmd5OGxDbFdEV3VFeDVEeGUzcURTalQ4Q0luVDVkMy1zY0JnZ0xkUzBPNERzdzl5RXZxUUhzZy1rRW1PS1lhaU8xWjlVaGczZVdfRFJwSUVSbnFDUUtkdlZBd1dIdk9ZdDZiaGt0eVpfamhhV3BMSzdqWHQ3YzNxN2VxZ1AtQVNhanY4bEhnVlhPcmpmckE?oc=5&hl=en-US&gl=US&ceid=US:en,スポニチ Sponichi Annex,negative,1.0
明石家さんま,"Fri, 27 Jan 2023 08:00:00 GMT",中川家・剛 「こないだね、“ごめんな～”って」明石家さんまに謝られたと報告 その理由は… - スポニチ Sponichi Annex,https://news.google.com/rss/articles/CBMilgFBVV95cUxNdXdyX0tEcnhRLXZYVUMyaGt6NExBaEZXeVV3Ul9iYXJORVVpN3N6SXk2bkYyQkFkWlIxOGRKM1lIMTZmVGExMmdNVEViYlkycUR3RTV5eTZrZnRDT3Q3TGtwcElMTGRmVUM4UDZBWmF2eVdXOENEM05jSHF6Sl9salNHVTRjSGNKaWI5V3BlSkx3cXRRMmc?oc=5&hl=en-US&gl=US&ceid=US:en,スポニチ Sponichi Annex,positive,0.986
明石家さんま,"Mon, 30 Jan 2023 08:00:00 GMT",明石家さんま、20代アイドルにまさかの助言「ドキュメンタリー見ろ！」お手本に挙げた野球選手とは - スポニチ Sponichi Annex,https://news.google.com/rss/articles/CBMinwFBVV95cUxOMVI0bXlySUV1aTdhNWFqeEJmNE1vS2V3cHZBc21kN2xleHRzYmpGVHhkR0M4Ny1IOEhsYXl6amZLOER2VEp2Nkd3SG1ocE9SQTc2Nkd1WFBoQ2t4OUdCeXdNRlFSejFxMmd2R3BXNDg2NVZoLVhTRGppcFJrLXUwRE9udE85RWw4UTJDMzQyWWlVZXlNTkstUTlGVXFKMDg?oc=5&hl=en-US&gl=US&ceid=US:en,スポニチ Sponichi Annex,positive,0.999
明石家さんま,"Mon, 30 Jan 2023 08:00:00 GMT",明石家さんま 「SMAPの歌は歌えない」と悩む木村拓哉を救ったアドバイスとは 「歌はヒットしたら…」 - スポニチ Sponichi Annex,https://news.google.com/rss/articles/CBMilgFBVV95cUxQa1ZpVWJDX01RaXQzWkpva1BxMktkMk9UenlKcXc1eTlkdVpRTGVOdHJCT1hUalVCMVUxQ0ptSmFuQzdfa3BsU0lDMk45WTFqU005UU1mOG95anA3R2JGZlIxQzhwTzJtUUpnZ1U1QnhGUHlkWE1xV3pyaENqdjF4ak9XN202MFQ2Sm9zdzRPc3dqLVpxOUE?oc=5&hl=en-US&gl=US&ceid=US:en,スポニチ Sponichi Annex,positive,0.999
明石家さんま,"Sun, 01 Jan 2023 08:00:00 GMT",今年で21回目『さんタク』誕生のきっかけはドラマ打ち上げ…さんま｢あれが他局ならどうなっていたかな｣ - 中日新聞Web,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9FZ0FWanVJMWRUWG9kUEJhelBWT2Mxd2RtSFBralJHZXJNZ1dZRXRUSXBVc3k2MHpreDFKeHc2N1VUTHlwTG1UT2xnRWlyUjlLaUV3?oc=5&hl=en-US&gl=US&ceid=US:en,中日新聞Web,positive,1.0
明石家さんま,"Sun, 22 Jan 2023 08:00:00 GMT",明石家さんまが見捨てた！？芸人の無礼エピソード多数 アメ舐めながら舞台上がる - デイリースポーツ,https://news.google.com/rss/articles/CBMiakFVX3lxTFBwS3JvY2FoS0VER0hMZ0lMSDhQRjl6UE5WZDQ3aG83VDFrSXRwM2ZZZHFUWGhNLUlnaFBHWEpEdDJoRkMyZ2RnTlBPdmlpMkd4QlFZR2JDdU12c0dqU2NvaXNmQzBOMUIxWnc?oc=5&hl=en-US&gl=US&ceid=US:en,デイリースポーツ,negative,1.0
明石家さんま,"Mon, 23 Jan 2023 08:00:00 GMT",さんま、タモリ、くりぃむ、ナイナイら、オールナイトニッポン55時間特番 - ナタリー,https://news.google.com/rss/articles/CBMiTkFVX3lxTE1uZUY5US1oM2NtcHdzeFdLWWhWaGRSLTlWcXNsajNIdVowMjRsQVM2U2pHNFBBWnIzNWZqMmpORnBNWkZ5bVZwNnhfS1Y4dw?oc=5&hl=en-US&gl=US&ceid=US:en,ナタリー,positive,1.0
明石家さんま,"Mon, 02 Jan 2023 08:00:00 GMT",さんま、女子大生の初デートをプロデュース「ミウ」「タカ坊」 - マイナビニュース,https://news.google.com/rss/articles/CBMiXEFVX3lxTE5NMWtSZmp4TEk3ZTBXWS05R1lsLVBZM2RBcjBGbzZRQWVRUE5yalNNRDZ1NWhnQWhydkpOa0dWekJfTE5nQkt0aEhUN1VvUFZhZ0Q0QXVFdk1TeWZa?oc=5&hl=en-US&gl=US&ceid=US:en,マイナビニュース,positive,0.998
明石家さんま,"Mon, 02 Jan 2023 08:00:00 GMT",明石家さんま、草なぎ剛に「こいつらバラエティで成功する」と確信した瞬間告白 - マイナビニュース,https://news.google.com/rss/articles/CBMiXEFVX3lxTE9vN1ZaZzVyWU9ESzRTS0dMZ2c1TGZ6dU5QZHVDRGdVdllaNllFelRDVE1QbC1IazFjbmZMRGdxTFJCNFNhSkRxcFZfZDRPQXphdVVseGpZajlWVzda?oc=5&hl=en-US&gl=US&ceid=US:en,マイナビニュース,negative,0.961
明石家さんま,"Fri, 20 Jan 2023 08:00:00 GMT",さんまが困惑するほどの深い愛!? 元国会議員の宮崎謙介、金子恵美夫妻が登場!『痛快！明石家電視台』 - Fany Magazine,https://news.google.com/rss/articles/CBMiR0FVX3lxTFA5QzBFZ3ladDR3QTZqTWZTa1FjS29XUkdUc2MyZWxmUzY1bzNCSW9WaDYzZzJ3N3M3ZXJTdXdHZzZVeEVja2J3?oc=5&hl=en-US&gl=US&ceid=US:en,Fany Magazine,positive,1.0
明石家さんま,"Thu, 12 Jan 2023 08:00:00 GMT",さんま「オレはいつも中居と」 木村拓哉の前でサラリと口にした思い出にファン感謝「幸せ」 - スポニチ Sponichi Annex,https://news.google.com/rss/articles/CBMilgFBVV95cUxQb2R1U0Z3SDB6MlY4MUpqdzJnNHhfOFR6eVdvQzFUS2pNZ1p3WDNnNnRLLUc1Yk93elNCUkhIQ0hqMU9vX3lXM1dDUDFBYW52WjFUZG1PNk02bHRWUUVPNUJ6WFpJaE42VnJyb1hTdV8za3NraGliZlNOSzM1OXc1N1BRZUlQT2p0b0FhRE9ld1l3MEpiQ2c?oc=5&hl=en-US&gl=US&ceid=US:en,スポニチ Sponichi Annex,positive,1.0
明石家さんま,"Tue, 17 Jan 2023 08:00:00 GMT",明石家さんま はまり中の趣味の開発構想明かすも…まさかの“悲報”にがく然「研究中やけど…？」 - スポニチ Sponichi Annex,https://news.google.com/rss/articles/CBMinwFBVV95cUxQNFFzdkVTSlJLWDBoczNlRUtyQ1VBcXFvTmNhaUxMT0VIblJzNjQ5MGgxbnZLckg2R2o2TjhmQ096cEVfVkJ0VGxWZEFFZkJnX0Y4SDBfaHgzckp2NU9rV2xiOTFNMk5NdXUtZHJSaEVWRWlMOXRLdHRFQmlyMFo0eXlVcjZzRDl0YkRhTEZFUEQwbzM4RUNXV3FqSC04aTA?oc=5&hl=en-US&gl=US&ceid=US:en,スポニチ Sponichi Annex,positive,0.997
明石家さんま,"Mon, 02 Jan 2023 08:00:00 GMT",1月2日（月）午後3：15～6：00 さんまのまんま新春SP - ktv.jp,https://news.google.com/rss/articles/CBMiTEFVX3lxTE1NY2s3R1pRMnR6b3VRblZYR2VXX3ZjTTYxZjQzNDNMbFRZTi1CTG5TczVPS0xzN2dBanNZV2UyenRHdy1SRDhtWlAtVTg?oc=5&hl=en-US&gl=US&ceid=US:en,ktv.jp,positive,0.983
明石家さんま,"Thu, 05 Jan 2023 00:02:52 GMT",左から明石家さんま、中村玉緒。(c)TBS - ナタリー,https://news.google.com/rss/articles/CBMiYkFVX3lxTE9DckpidXE5RnZwQkdGQmxEZkY3cUhYSUVFdlU2azNweUxIUS1HcVRNT3oyZ0tJSGd4S1FNNk1JVFhEZEtJU01INHZjNzhoNFZUcnVnMlVhSlBsWTFmbExvWUJn?oc=5&hl=en-US&gl=US&ceid=US:en,ナタリー,positive,0.996
明石家さんま,"Tue, 10 Jan 2023 08:00:00 GMT",テレビで反響「奄美訪問のきっかけに」 注文殺到の伝統染Ｔシャツ 龍郷町の商業施設 - 全国郷土紙連合,https://news.google.com/rss/articles/CBMiSEFVX3lxTE1uM2xFZHJIYnBGVjZ0ZDJSMzJDZkxzc2h4OHNQLW9XVkFFS1diRXdvRnlrOVN6d25INzVSRl9QRW8wSDdNV2x0Ng?oc=5&hl=en-US&gl=US&ceid=US:en,全国郷土紙連合,negative,0.999
明石家さんま,"Tue, 28 Feb 2023 08:00:00 GMT",若き明石家さんまが「大須演芸場」に書き残した苦悩 楽屋の落書き、現在はロビーに【企画・NAGOYA発】 - 中日新聞Web,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9FWV9oVVB4aGc2ZWhocnlxcW5iekZuaFBMZHRtT2dibXEyME1oOEY4b3VBWWlucnJBdGRYUmZyX3U5MFFuQnhERUx1aGNmelpKb2Fr?oc=5&hl=en-US&gl=US&ceid=US:en,中日新聞Web,positive,1.0
明石家さんま,"Sun, 19 Feb 2023 08:00:00 GMT",明石家さんま、「アミダばばあの唄」誕生秘話 桑田佳祐に「歌、作ってくれる？」直談判 - スポニチ Sponichi Annex,https://news.google.com/rss/articles/CBMilgFBVV95cUxPM1dULWNtRWRJY0NWeW1mNUs5VDZxVTJpZVhoM3lwTXhPenlPZHg1bG9rSTNRRFlFVVUzdklvWjN2WTBxUUJMZXRvSlJqUDA2WVdoMkg4TXpwWU84ZGtLUDdGTGNEM2dNR1VIRkpJU1Nsb2Y0M1VLVl9QZk40VHBKYjBhSmRNY0FLQl8tTVRuMjZMcThBVVE?oc=5&hl=en-US&gl=US&ceid=US:en,スポニチ Sponichi Annex,positive,0.999
明石家さんま,"Tue, 28 Feb 2023 08:00:00 GMT",吉本興業の新劇場「IMM THEATER」誕生、会見で明石家さんま「スターを生みたい」 - ナタリー,https://news.google.com/rss/articles/CBMiTkFVX3lxTFA2dGtBWnFaSE1qdFhkZXhsNWIyUXVpd3VTNUw1c2xYSXFtaVpBRGg5djVqSm14WldPaGRKNlZyU1R1Q2RXSW8yeGZvRVhfUQ?oc=5&hl=en-US&gl=US&ceid=US:en,ナタリー,positive,1.0
明石家さんま,"Sat, 25 Feb 2023 08:00:00 GMT",明石家さんま「抜けた穴は俺にとって大きすぎる」　笑福亭笑瓶さんを追悼 - サンスポ,https://news.google.com/rss/articles/CBMidkFVX3lxTE84V1ZiRXNieFlLcmluazNVMXRSbnA1U0lJUGstTlhWOVJzeXlSc3lzZGNDQ2ZrVU1jbE9KRGwzMlZJYXgwMkhCcFYwS2FXTVBNTFhPUUNRcUVpSWFoRGxkZVRwYW1vSzNkbjBlLVczUllGRmRWUXfSAYoBQVVfeXFMT3hzWnNScWdjTGtTSjRlejN1VFJzNkU5MTZuMDdlcEo0RTI0N01ZQUdraVoySFRQNHVZc2llTkxSaWJTb2NDNjlPYzBhdWtra2pLMG9qZTV6NUN4MFpJcTNXNFNsdUU5MS1EZ2puaUVuTkNCZ3pzS3NvX2hGSFEtTUZlLXplVVg0Z0JR?oc=5&hl=en-US&gl=US&ceid=US:en,サンスポ,positive,0.999
明石家さんま,"Tue, 07 Feb 2023 08:00:00 GMT",明石家さんま＆人気芸人の食事会がスゴい！「楽しそう」「参加したい」井上聡が公開…さんまプチ情報も - スポーツ報知,https://news.google.com/rss/articles/CBMiYkFVX3lxTFBCWE43OFIxUTJXS2MwbzdleS1fRGpsRG00US1xeWs5bXYwWjUxZnl0bDRqLU1PNTNwWV9pX1g5VjBLOWxZdDBINFEwSk9yT1QxaFBWVXhrU2FhYjEyeWwxcGhR?oc=5&hl=en-US&gl=US&ceid=US:en,スポーツ報知,positive,1.0
明石家さんま,"Sun, 19 Feb 2023 08:00:00 GMT",明石家さんま＆笑福亭鶴瓶　開○ンや出禁を振り返り感慨「生き残ってきたじゃないですか、我々」 - nikkansports.com,https://news.google.com/rss/articles/CBMid0FVX3lxTE1maXFVYm1ySExwTGNYNi1JQ19CZGhNVlRaRlE2YUlOSW94Rkt6Nkp3OFBDTnFsQ3dyVFdmZXF5bkhMWnVlRWlXM2FpNzNha2tmbFVoN1BpNTMwdEV6ak5oaDhSVm9SZVdPb3laOW5fNkR3alpKLTJz0gF_QVVfeXFMTWlPRThhSU9DN3c0OTZvcG5lcHdtcmw3NGFZZ294RzVleFF4ckxXTEVlMHhlLWlDOHd3OWxoOVM1RVVvdGdQNEp0VFhQVXdhQ0V5MHBKZ1pPdnQwNDE5b0U4OHhfcUFOanBLaEVxXzd0aDZtV3ZYVG5SN3h1RlpRZw?oc=5&hl=en-US&gl=US&ceid=US:en,nikkansports.com,positive,1.0
明石家さんま,"Tue, 21 Feb 2023 08:00:00 GMT",明石家さんま「生きているだけで、丸儲け」-“お笑い怪獣”の生き方にみるメメント・モリ - マイナビニュース,https://news.google.com/rss/articles/CBMiU0FVX3lxTE5WU204LU5XVWJJZGQtdnJhZ1NyLTlaMXNjc3JDYTVlbldQVnc4UzN2YkVoc2s3RFQ5S0FZMllXNWZnMjFGUnRHQ0pxOFdPTzRnS2Rn?oc=5&hl=en-US&gl=US&ceid=US:en,マイナビニュース,positive,0.993
明石家さんま,"Tue, 28 Feb 2023 08:00:00 GMT",明石家さんま、吉本興業・岡本社長をイジり倒す「思ってるよりもちゃんとしていた」 過去に5時間超の会見も今回はきっちり3分 - ORICON NEWS,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9vN3FPT0Z5RG1haENkeVF0RTdkbVJ1Um84UVNxYXM0aHpGekhNOHZpV3p3eFJVbXBPaFE4VFFxZHdyMXFua2ZpNTlLZmc3al9MWmFueWpR?oc=5&hl=en-US&gl=US&ceid=US:en,ORICON NEWS,positive,1.0
明石家さんま,"Sat, 04 Feb 2023 08:00:00 GMT",藤沢五月を救った明石家さんまの言葉「自分を過信しすぎているから落ち込む」 - 東スポWeb,https://news.google.com/rss/articles/CBMiXEFVX3lxTE01TTdfMTI0Ym1zbGVlYU8zd2lGcUJ4eTZzTG5yYU0tNHc5bmpBZUFhXzk3V19HVlByMlhqM1JTZ1JhVWt2MnFRb2RTX1VLYXdGSzBIUWxYTmNqdFdI?oc=5&hl=en-US&gl=US&ceid=US:en,東スポWeb,positive,0.985
明石家さんま,"Tue, 28 Feb 2023 08:00:00 GMT",東京ドームシティ内新劇場「IMM THEATER」の詳細が発表 命名は明石家さんま - 展示会とMICE,https://news.google.com/rss/articles/CBMiSkFVX3lxTE9EUjlRMXI1SzNkbW9qVG15M09hbHQ2M2lJUVhIYWtnamJ0YjgyUUwwdldRSnBaSnp1R0JLUDhCUEZTNXU5c3VYWi1R?oc=5&hl=en-US&gl=US&ceid=US:en,展示会とMICE,positive,0.999
明石家さんま,"Wed, 01 Feb 2023 08:00:00 GMT",明石家さんま「FIFAクラブワールドカップ」決勝をスペシャルサポーターとして見守る - ナタリー,https://news.google.com/rss/articles/CBMiTkFVX3lxTE8zeDVOLXBLMkpUb205d3hCU1V0SzZsRHQ4a2F1blJQcS1MbWZ6ME5uSGJlTnJVNjVhSUc3X0NIRXE5Z2FTVWY0ejJRcUpvZw?oc=5&hl=en-US&gl=US&ceid=US:en,ナタリー,positive,0.999
明石家さんま,"Sat, 04 Feb 2023 08:00:00 GMT",明石家さんま、EXIT兼近にエール「過去はもう自分の歴史」「歴史が僕を作り上げてくれてる」 - nikkansports.com,https://news.google.com/rss/articles/CBMid0FVX3lxTE9UU1lOVXVZNy1tQlh1TzFKdW55VmUtaUp1a0FrX0hNVEF1MHJOWmZVR2lfdllYSXI5LUhOSURMOC1weUZvdWZuVlF3TlE3VXR1bFRkRGpNRVhSS1RRZTNUUTMtTGZHMHA1b3RtbDRabmhoUTNaN3pj0gF_QVVfeXFMTVEyTEFzUlJJSWJtT2szWm42QnJPdExTT2E1TFpnYms4VHNmRk9KWUlmdGlGaXZHOUtteFZxQXFPQ29rTjU5bVR3VUJWYXNEUG10T3NXbU44NV91blBtLWJDRklYZ19aMDVSaFZkTlpZazFBZWtNd1dTaGhUSWN4OA?oc=5&hl=en-US&gl=US&ceid=US:en,nikkansports.com,positive,1.0
明石家さんま,"Mon, 06 Feb 2023 08:00:00 GMT",明石家さんま 中居復帰に安ど「一緒に仕事やってきた仲間」「ものすごう心配してた」 - スポニチ Sponichi Annex,https://news.google.com/rss/articles/CBMilgFBVV95cUxPNU1IaHR4cFhPUU9fM0pnMjVKOTRBc0pSVXM0MXJ6MG1HY05Jak1lTUNqNWpZUHdoNnBPMFozVXI0TVpzLW5hRmhUam01WjRFWXRaTkc0UjFpR0JDXzYzbTNZaEczQ2lMMFM2cEZUdURyZWtmZ0l6ZDhpRlpwVE9aOXBXdXBScGVkTW9LWDBqc2dNcHFyZXc?oc=5&hl=en-US&gl=US&ceid=US:en,スポニチ Sponichi Annex,positive,0.999
明石家さんま,"Tue, 28 Feb 2023 08:00:00 GMT",明石家さんま「もっと活躍します」と宣言 占い師から「まだ余白がある」と… - マイナビニュース,https://news.google.com/rss/articles/CBMiXEFVX3lxTE9rQXRHc05vNF9jNFZib210d3VmY0p2My1jaXNFM1RTTHphSXktbmkySTcwR0JmY2xqdVRLOTBEX3B3b3ZoTm8zU21NdzlManFJM1FWUGJ6UEdDSmlB?oc=5&hl=en-US&gl=US&ceid=US:en,マイナビニュース,positive,0.998
明石家さんま,"Sun, 19 Feb 2023 08:00:00 GMT",さんま、５つの夢が２５歳ですべて実現　「夢って口に出して言っとくと叶うものなのかな」 - サンスポ,https://news.google.com/rss/articles/CBMidkFVX3lxTFBqWE05MDlFSk14azI2cjRld0h5RTJTOWRydzdSNTVQdlFOVzNzYjZXNHJQMkJDY3BlME9pMUlwRTYxS0ZQS0k3WHdYNmx6by1BX0xDZThqZmdWa0tLWjM4TEp4am5LV2NjeXZDX2xDdkFBeEhDREHSAYoBQVVfeXFMUF85OEtGWk00MWtneVI0cXo0bkZHcnpuaGRQSGNYc1p4VDhKclZYVGUwejJWeVpCR3REVEdxWTV3Z0JBQkl2MnFySlJLd21zSFNscDUxS1Y2Q3NsdWhUYVVialRQN0M0RVdrZUtTOV8xb1VBTGV4cVM0bXZFc0h4a0laUUozTFRubmVB?oc=5&hl=en-US&gl=US&ceid=US:en,サンスポ,positive,1.0
明石家さんま,"Tue, 28 Feb 2023 08:00:00 GMT",明石家さんまが巨人長嶋茂雄終身名誉監督との思い出語る「カーブも投げなさい」直球型の指摘受け - nikkansports.com,https://news.google.com/rss/articles/CBMid0FVX3lxTE1hS0JqbUxnRWI0YkZYeHN2aGZDNmN2T1k3YWhpc2hLaWhnOHVxWjJCVmFaTHhmb3NMaDE1M0FsazNubl9SbVVhR2lQM3BrQVpLLVhiTWMwTGtOTlRnTDhDc2hEalAzYmdMVndvY3luT2ZBRXlwYTNv0gF_QVVfeXFMUEx6Yk5kd1ducndxb3BBdlAxVTBhOGsxNUphU0dIbUZLdlpWLVV6ZHludUlra2FQSm00NXNDb2tRS0pmdE1vRm4zZmFZQVFtazdJT0ltUFdIZ2x0NTEtdHhmb2t2LVU3Q1BrNlg2amJMcEx1TUV0aEtoczFUZ0xpaw?oc=5&hl=en-US&gl=US&ceid=US:en,nikkansports.com,positive,0.999
明石家さんま,"Sat, 18 Feb 2023 08:00:00 GMT",明石家さんま 髪の色について持論「売れている奴らは短髪黒髪が多いね」 - スポニチ Sponichi Annex,https://news.google.com/rss/articles/CBMilgFBVV95cUxOSnhYTWQ1M3Rrd0VIZ1pWSFRHdnhMWC1kNkgtcGZsbGhadFZtM2dzTkYxeFJENFJ6SVEzdGJZTmNuOG1FVlBKZFA3cHFMME53cnkzeDdabmN0MVI4OVJIcG00Y1FuSkZtaTZzU3I1VElPUXhpM0k1N2xROVpQMmc0a202Z1FOZ2xteWg1YU11SVJIMkFqdUE?oc=5&hl=en-US&gl=US&ceid=US:en,スポニチ Sponichi Annex,positive,0.999
明石家さんま,"Sat, 25 Feb 2023 08:00:00 GMT",明石家さんま「ほんまに不思議な縁…」師匠・松之助さんと同じ２月22日に逝った笑瓶さん追悼 - nikkansports.com,https://news.google.com/rss/articles/CBMid0FVX3lxTFBQRkV3cWhaV1lVZ3VXbjRPV18ybzdfS1VnMGc0VllzX1NqRGRJMXRxMV9jeWJLeFVkV0g4WHFxZ3FxV1Jpejd1bjFiMEhLdDFGYzRTTGNEWUxyTFJOSjVOVmIyc0pYam5YZWZYTmZyckE5MUozMktr0gF_QVVfeXFMT3dpNFlKZHN4ZHRFcERpQlEwcGp3WTk1bmI1ZDFMbF8yS2ZxUFBQVTRqRjZVdFhGSWFBVEszTWl1QW1EejVhdWVaVWZMaXQ5d2Q4V1p3VUp3M0VkR2N3SVhIZ2lBbzlkQk5ZYXdDcUN2UGNfUlNJS3lEVmlmZldyYw?oc=5&hl=en-US&gl=US&ceid=US:en,nikkansports.com,positive,0.999
明石家さんま,"Wed, 08 Feb 2023 08:00:00 GMT",明石家さんま 頭の中にとんでもないゴシップを持っている！？「言ったらアカンことばっかり」 - スポニチ Sponichi Annex,https://news.google.com/rss/articles/CBMilgFBVV95cUxOaTY5b2JUUXk5ekltUXU3dVRFRjB3Rm90YTB4ZU95bkxjcF9YUmFOMHFRR2dwd0JRbjJUUEJlWHNmZS00eWR2ZGk5aW5QNk5ncU9uRnU3cWFBVzAtdjFKU0RPeFBmVUlLbEQ0Y2pXTkRwWnpkWk1reHozbkpFOGQ5c0RRSFIzUnoyZkQya3Brb21CYllXTkE?oc=5&hl=en-US&gl=US&ceid=US:en,スポニチ Sponichi Annex,positive,1.0
明石家さんま,"Tue, 28 Feb 2023 08:00:00 GMT","「人生ってなんだろう」…明石家さんま、笑福亭笑瓶さん訃報＆丸山桂里奈の出産の""同時LINE""で心境 - 中日新聞Web",https://news.google.com/rss/articles/CBMiU0FVX3lxTE02WUFyeVVBay1weFlYcWZfRWdzRUtPanhRMU1vbnV0US1EUEdnV1BYX2xodGV3eFZxUjJRZHhUSXZRSk9YZzFyTEl6MzdHME9SVV9R?oc=5&hl=en-US&gl=US&ceid=US:en,中日新聞Web,positive,1.0
